2020-06-20 , 17:05:20 ,FWD , -  ,10.0 , 0.0
2020-06-20 , 17:05:23 ,FWD , -  ,10.0 , 0.0
2020-06-20 , 17:05:26 ,FWD , -  ,10.0 , 0.0
2020-06-20 , 17:05:29 ,FWD , -  ,10.0 , 0.0
2020-06-20 , 17:05:32 ,FWD , -  ,10.0 , 0.0
2020-06-20 , 17:05:35 ,FWD , -  ,10.0 , 0.0
2020-06-20 , 17:05:38 ,FWD , -  ,10.0 , 0.0
